f_attemps,f_ishometeam,f_Corners,f_Offsides,f_Ball_Posession,f_Yellow_cards,f_Red_cards,f_Fouls_suffered,f_passes_attemted,f_passes_completed,f_pass_completion_rate,f_diameter,f_largest_cliques,f_countmax_cliques,f_reciprocity,f_global_clustering,f_diversity,f_hubs,f_authorities,f_pagerank_max,f_pagerank_mean,f_pagerank_median,f_assortativity,f_AverageNeighborhood,f_degree_centralization,f_betweenness_centralization,f_closeness_centralization,s_attemps,s_ishometeam,s_Corners,s_Offsides,s_Ball_Posession,s_Yellow_cards,s_Red_cards,s_Fouls_suffered,s_passes_attemted,s_passes_completed,s_pass_completion_rate,s_diameter,s_largest_cliques,s_countmax_cliques,s_reciprocity,s_global_clustering,s_diversity,s_hubs,s_authorities,s_pagerank_max,s_pagerank_mean,s_pagerank_median,s_assortativity,s_AverageNeighborhood,s_degree_centralization,s_betweenness_centralization,s_closeness_centralization,label
5,1,2,1,0.4,4,1,13,413,337,0.82,6,7,5,0.8157894736842105,0.7531120331950207,1.7460594474246613,0.10873008997868396,0.12656187293996624,0.14741787945146836,0.09090909090909091,0.098267053513549,-0.1928234528696151,7.226262626262627,15.200000000000001,0.3888888888888889,8.559708265590618,12,0,7,1,0.6,2,0,10,708,647,0.91,5,7,4,0.875,0.7862595419847328,1.6838037458378738,0.12974601146011577,0.14441036013725683,0.18240874023376866,0.09090909090909093,0.08399248964104056,-0.19041600140733844,7.566197691197692,16.000000000000004,0.33333333333333337,8.85526973026973,0
12,0,7,1,0.6,2,0,10,708,647,0.91,5,7,4,0.875,0.7862595419847328,1.6838037458378738,0.12974601146011577,0.14441036013725683,0.18240874023376866,0.09090909090909093,0.08399248964104056,-0.19041600140733844,7.566197691197692,16.000000000000004,0.33333333333333337,8.85526973026973,5,1,2,1,0.4,4,1,13,413,337,0.82,6,7,5,0.8157894736842105,0.7531120331950207,1.7460594474246613,0.10873008997868396,0.12656187293996624,0.14741787945146836,0.09090909090909091,0.098267053513549,-0.1928234528696151,7.226262626262627,15.200000000000001,0.3888888888888889,8.559708265590618,1
9,1,6,4,0.49,2,0,15,382,280,0.73,4,8,8,0.8571428571428571,0.8159420289855073,1.9514940063202075,0.09876942764563712,0.10806736708077541,0.1180007407712381,0.09090909090909091,0.09117787864097933,-0.16315434275844645,8.292532467532466,18.200000000000003,0.2111111111111111,9.453213453213452,9,0,6,0,0.51,2,0,6,418,305,0.73,4,11,1,0.8541666666666666,0.8819628647214854,1.9899913100731523,0.10484289716345924,0.10937251349191303,0.121777306317571,0.09090909090909091,0.08536065000739515,-0.1434745937753353,8.65551948051948,19.2,0.15555555555555556,9.904262404262402,1
9,0,6,0,0.51,2,0,6,418,305,0.73,4,11,1,0.8541666666666666,0.8819628647214854,1.9899913100731523,0.10484289716345924,0.10937251349191303,0.121777306317571,0.09090909090909091,0.08536065000739515,-0.1434745937753353,8.65551948051948,19.2,0.15555555555555556,9.904262404262402,9,1,6,4,0.49,2,0,15,382,280,0.73,4,8,8,0.8571428571428571,0.8159420289855073,1.9514940063202075,0.09876942764563712,0.10806736708077541,0.1180007407712381,0.09090909090909091,0.09117787864097933,-0.16315434275844645,8.292532467532466,18.200000000000003,0.2111111111111111,9.453213453213452,0
20,1,3,0,0.54,3,0,8,626,521,0.83,7,7,6,0.896551724137931,0.7914012738853503,1.7778064222841692,0.10304970295394728,0.12655790236809067,0.153775139244852,0.09090909090909091,0.09432075383025117,-0.2002872266416223,8.008405483405483,17.4,0.2555555555555556,9.18997668997669,6,0,3,4,0.46,4,1,14,454,359,0.79,5,10,1,0.7619047619047619,0.7874564459930313,1.6544015850139964,0.11140403072524299,0.13157209048482305,0.15124866158003183,0.09090909090909091,0.08102075903300082,-0.033553079968084196,7.668362193362194,16.8,0.30000000000000004,8.999611499611499,1
6,0,3,4,0.46,4,1,14,454,359,0.79,5,10,1,0.7619047619047619,0.7874564459930313,1.6544015850139964,0.11140403072524299,0.13157209048482305,0.15124866158003183,0.09090909090909091,0.08102075903300082,-0.033553079968084196,7.668362193362194,16.8,0.30000000000000004,8.999611499611499,20,1,3,0,0.54,3,0,8,626,521,0.83,7,7,6,0.896551724137931,0.7914012738853503,1.7778064222841692,0.10304970295394728,0.12655790236809067,0.153775139244852,0.09090909090909091,0.09432075383025117,-0.2002872266416223,8.008405483405483,17.4,0.2555555555555556,9.18997668997669,0
7,1,8,0,0.41,3,0,9,355,282,0.79,5,7,4,0.7733333333333333,0.7029914529914529,1.7010114592357257,0.10797054742001266,0.1134138018941874,0.165373755782223,0.09090909090909093,0.08463534820653038,-0.1920736098541158,6.953463203463202,15.0,0.3888888888888889,8.511446886446887,29,0,7,2,0.59,4,0,7,567,489,0.86,8,10,1,0.8817204301075269,0.8525280898876404,1.928082803661555,0.10578608881780474,0.11618472123397025,0.1395807835688584,0.0909090909090909,0.09583120907511708,-0.08141098476855883,8.458585858585858,18.6,0.18888888888888888,9.663170163170163,1
29,0,7,2,0.59,4,0,7,567,489,0.86,8,10,1,0.8817204301075269,0.8525280898876404,1.928082803661555,0.10578608881780474,0.11618472123397025,0.1395807835688584,0.0909090909090909,0.09583120907511708,-0.08141098476855883,8.458585858585858,18.6,0.18888888888888888,9.663170163170163,7,1,8,0,0.41,3,0,9,355,282,0.79,5,7,4,0.7733333333333333,0.7029914529914529,1.7010114592357257,0.10797054742001266,0.1134138018941874,0.165373755782223,0.09090909090909093,0.08463534820653038,-0.1920736098541158,6.953463203463202,15.0,0.3888888888888889,8.511446886446887,1
7,1,1,2,0.51,1,0,12,533,428,0.8,7,9,1,0.8913043478260869,0.8532763532763533,1.910107533322599,0.11443174245597668,0.12312325696288104,0.15112826902928347,0.09090909090909088,0.09260644801890687,-0.14760330308864003,8.469733044733045,18.400000000000002,0.2,9.567432567432567,14,0,6,0,0.49,3,0,10,520,401,0.77,5,8,2,0.8764044943820225,0.8113496932515337,1.8653071785536646,0.10901697538349714,0.12204757622703667,0.119697919499098,0.09090909090909091,0.10089020410225721,-0.21530701976660255,8.16713564213564,17.8,0.23333333333333334,9.350649350649348,1
14,0,6,0,0.49,3,0,10,520,401,0.77,5,8,2,0.8764044943820225,0.8113496932515337,1.8653071785536646,0.10901697538349714,0.12204757622703667,0.119697919499098,0.09090909090909091,0.10089020410225721,-0.21530701976660255,8.16713564213564,17.8,0.23333333333333334,9.350649350649348,7,1,1,2,0.51,1,0,12,533,428,0.8,7,9,1,0.8913043478260869,0.8532763532763533,1.910107533322599,0.11443174245597668,0.12312325696288104,0.15112826902928347,0.09090909090909088,0.09260644801890687,-0.14760330308864003,8.469733044733045,18.400000000000002,0.2,9.567432567432567,1
17,1,10,1,0.53,3,0,10,503,396,0.79,5,9,1,0.8913043478260869,0.8487031700288185,2.012768783776238,0.1103571125071049,0.11392947323139292,0.12657293009269133,0.0909090909090909,0.08571354711093034,-0.15476005162796022,8.441486291486292,18.400000000000002,0.19999999999999998,9.57226107226107,10,0,3,2,0.47,2,0,10,421,317,0.75,5,8,6,0.7857142857142857,0.7986111111111112,1.897748529408187,0.10981545667308854,0.11459529880096525,0.1256254709223574,0.09090909090909091,0.09868146509647112,-0.08271578087799035,7.7932900432900425,16.8,0.28888888888888886,9.051406926406925,0
10,0,3,2,0.47,2,0,10,421,317,0.75,5,8,6,0.7857142857142857,0.7986111111111112,1.897748529408187,0.10981545667308854,0.11459529880096525,0.1256254709223574,0.09090909090909091,0.09868146509647112,-0.08271578087799035,7.7932900432900425,16.8,0.28888888888888886,9.051406926406925,17,1,10,1,0.53,3,0,10,503,396,0.79,5,9,1,0.8913043478260869,0.8487031700288185,2.012768783776238,0.1103571125071049,0.11392947323139292,0.12657293009269133,0.0909090909090909,0.08571354711093034,-0.15476005162796022,8.441486291486292,18.400000000000002,0.19999999999999998,9.57226107226107,1
11,1,3,1,0.48,0,0,20,413,315,0.76,7,7,3,0.7948717948717948,0.7215686274509804,1.6893027252570256,0.11734413808711364,0.1264790998004343,0.15706205289781802,0.09090909090909091,0.07902250473135473,-0.18048956579834208,7.279942279942279,15.600000000000001,0.3555555555555555,8.61534299034299,20,0,9,2,0.52,3,0,11,483,402,0.83,5,6,8,0.875,0.7201492537313433,1.660947433286918,0.12086611018173474,0.11836594039106488,0.16415878866641614,0.0909090909090909,0.07893344749320878,-0.24796323818532734,7.628607503607504,16.0,0.33333333333333337,8.738761238761239,1
20,0,9,2,0.52,3,0,11,483,402,0.83,5,6,8,0.875,0.7201492537313433,1.660947433286918,0.12086611018173474,0.11836594039106488,0.16415878866641614,0.0909090909090909,0.07893344749320878,-0.24796323818532734,7.628607503607504,16.0,0.33333333333333337,8.738761238761239,11,1,3,1,0.48,0,0,20,413,315,0.76,7,7,3,0.7948717948717948,0.7215686274509804,1.6893027252570256,0.11734413808711364,0.1264790998004343,0.15706205289781802,0.09090909090909091,0.07902250473135473,-0.18048956579834208,7.279942279942279,15.600000000000001,0.3555555555555555,8.61534299034299,0
15,1,8,0,0.52,1,0,14,475,372,0.78,6,8,2,0.8354430379746836,0.7517985611510791,1.8255573944398926,0.11282498191016083,0.11039343429080581,0.12262555655873045,0.09090909090909091,0.10262576604248111,-0.23354993172134692,7.706096681096681,15.800000000000002,0.3444444444444445,8.700258075258075,4,0,3,0,0.48,1,0,17,383,280,0.73,5,8,2,0.7951807228915663,0.7666666666666667,1.9080368345090657,0.10228334415365746,0.10370188457362083,0.13883277787789927,0.09090909090909091,0.09001467155434174,-0.20330640753061285,7.572871572871574,16.6,0.30000000000000004,8.96836496836497,1
4,0,3,0,0.48,1,0,17,383,280,0.73,5,8,2,0.7951807228915663,0.7666666666666667,1.9080368345090657,0.10228334415365746,0.10370188457362083,0.13883277787789927,0.09090909090909091,0.09001467155434174,-0.20330640753061285,7.572871572871574,16.6,0.30000000000000004,8.96836496836497,15,1,8,0,0.52,1,0,14,475,372,0.78,6,8,2,0.8354430379746836,0.7517985611510791,1.8255573944398926,0.11282498191016083,0.11039343429080581,0.12262555655873045,0.09090909090909091,0.10262576604248111,-0.23354993172134692,7.706096681096681,15.800000000000002,0.3444444444444445,8.700258075258075,1
16,1,6,1,0.6,2,0,13,628,530,0.84,7,9,2,0.9387755102040817,0.8994910941475827,2.044244877283661,0.09639546609225341,0.1107362430866555,0.13791845318400942,0.09090909090909093,0.09052322806881061,-0.18756266633291638,8.94025974025974,19.600000000000005,0.13333333333333333,10.044122544122542,8,0,7,5,0.4,4,0,8,444,350,0.79,6,7,3,0.7948717948717948,0.7370517928286853,1.7782333057997075,0.12641654323031226,0.1271861379269993,0.133051779098955,0.0909090909090909,0.10670744971425751,-0.19417538006526938,7.176587301587301,15.599999999999998,0.3666666666666667,8.638139638139638,1
8,0,7,5,0.4,4,0,8,444,350,0.79,6,7,3,0.7948717948717948,0.7370517928286853,1.7782333057997075,0.12641654323031226,0.1271861379269993,0.133051779098955,0.0909090909090909,0.10670744971425751,-0.19417538006526938,7.176587301587301,15.599999999999998,0.3666666666666667,8.638139638139638,16,1,6,1,0.6,2,0,13,628,530,0.84,7,9,2,0.9387755102040817,0.8994910941475827,2.044244877283661,0.09639546609225341,0.1107362430866555,0.13791845318400942,0.09090909090909093,0.09052322806881061,-0.18756266633291638,8.94025974025974,19.600000000000005,0.13333333333333333,10.044122544122542,0
